,id,class,label,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
340,340,Sad,4,sad (28).mp3,129.1992188,166848,1324.190476,0.21818863,0.3051659,0.09312622,0.26418424,0.29360408,0.08620336,0.18736228,0.21961036,0.04822871,2.1939797,19.80277,392.14975,-11.292909,55.466698,3076.5547,0.008738512,1.7055423,2.9088745,0.08913447,0.040775344,0.001662629,1892.676681,903.3202667,815987.5043,2109.204174,581.3880481,338012.0624,26.45664673,10.87962401,118.3662187,3909.118029,2101.987086,4418349.708,0.743625175,0.876852755,0.768870753,0.06180016,0.233459426,0.054503303,0.080474003,0.068944893,0.004753398,6.31E-07,0.092174225,0.008496088,-3.21E-06,0.020374615,0.000415125,4.417596372,1.767843512,3.125270683
341,341,Sad,4,sad (29).mp3,151.9990809,192075,1402.007299,0.26753396,0.3002682,0.09016099,0.31617105,0.29379162,0.08631352,0.20483826,0.20340751,0.041374616,1.8943679,16.792414,281.98517,-10.7477865,73.798355,5446.197,0.008256394,2.625754,6.894585,0.07194279,0.058162887,0.003382921,1521.214521,941.9765859,887319.8883,1960.545072,727.7166497,529571.5222,25.561496,9.745523347,94.9752253,3007.094317,2309.469397,5333648.894,0.706025789,1.11438011,1.24184303,0.046669927,0.196060491,0.038439716,0.060364147,0.053025641,0.002811719,-4.65E-07,0.081049345,0.006568996,-5.31E-06,0.026428696,0.000698476,6.890521542,3.941418021,15.53477602
342,342,Sad,4,sad (3).mp3,67.99958882,86225,1286.940299,0.24236357,0.29673168,0.08804969,0.2676508,0.28931293,0.08370197,0.19005427,0.21728486,0.04721271,3.9600925,22.364216,500.15817,-8.614194,53.455254,2857.464,0.006685435,1.9247668,3.7047272,0.1252169,0.043218628,0.00186785,1704.068508,725.0479183,525694.4839,2071.172666,518.3549206,268691.8237,26.59590308,10.11520415,102.317355,3419.075159,1829.676588,3347716.418,1.296126818,1.471020244,2.163900558,0.084947153,0.223545124,0.049972422,0.074813984,0.058527399,0.003425456,-2.62E-07,0.12119059,0.014687159,3.32E-06,0.027517943,0.000757237,17.4579229,7.194590725,51.7621357
343,343,Sad,4,sad (30).mp3,161.4990234,201412,1258.825,0.31147808,0.30366826,0.092214406,0.2636906,0.28494936,0.081196144,0.19050662,0.21688835,0.04704056,4.9800463,33.997448,1155.8265,-2.9413025,49.235676,2424.1516,0.011100333,2.0322688,4.1301165,0.14013927,0.04629524,0.002143249,1531.112215,683.0174956,466512.8993,1858.263482,437.695344,191577.2142,25.39705544,10.46024088,109.4166392,3034.673316,1395.067711,1946213.918,1.353266155,1.510444901,2.281443798,0.04472545,0.236906911,0.056124884,0.06115288,0.047664746,0.002271928,-1.29E-06,0.1366223,0.018665653,-2.19E-06,0.030724386,0.000943988,7.125043084,4.538020843,20.59363317
344,344,Sad,4,sad (31).mp3,89.10290948,108725,1279.117647,0.23408368,0.2986754,0.08920699,0.3161045,0.28535205,0.08142579,0.21924295,0.18779211,0.035265874,27.350706,150.98318,22795.924,-3.8405194,37.906815,1436.9265,0.009006618,3.3552577,11.257755,0.3379355,0.08512202,0.007245758,1883.956457,854.5079926,730183.9095,2036.779954,572.5601675,327825.1454,26.009097,12.36428471,152.8755365,3719.185844,1685.952458,2842435.69,3.427566205,3.799156819,14.43359254,0.058778851,0.172626291,0.029799836,0.085236257,0.056824677,0.003229044,-0.000131164,0.2931664,0.08594654,0.000109941,0.11888888,0.014134564,2.889723356,1.37652378,1.894817717
345,345,Sad,4,sad (32).mp3,129.1992188,151571,1232.284553,0.2752775,0.30109152,0.0906561,0.32390627,0.2907701,0.08454727,0.21343702,0.19436558,0.037777975,2.6388571,18.255537,333.26465,-9.165926,61.125862,3736.3708,0.00682511,3.1066222,9.651101,0.09353158,0.050724205,0.002572945,1588.436708,788.8580535,622297.0286,2117.610775,613.714141,376645.0468,26.79924131,11.0916884,123.0255515,3408.929387,1974.282241,3897790.367,0.900583078,1.178974608,1.389981126,-0.031290367,0.165221714,0.027298215,0.056692968,0.044181175,0.001951976,-1.33E-07,0.09041037,0.008174034,8.38E-06,0.033495035,0.001121917,2.333605442,1.442602169,2.081101019
346,346,Sad,4,sad (33).mp3,129.1992188,162339,1309.185484,0.3120017,0.2972047,0.08833064,0.3284223,0.2862269,0.08192583,0.21044391,0.19760235,0.03904669,1.5643286,17.142006,293.84836,-7.119925,67.04732,4495.3423,0.013009411,2.6259518,6.8956223,0.069429435,0.04385246,0.001923038,1338.932457,688.6247517,474204.0487,1901.085536,598.0948754,357717.4799,24.99581644,10.29049572,105.8943021,2586.196862,1780.219534,3169181.591,0.720099223,0.99394287,0.987922429,0.023191521,0.185126509,0.034271825,0.049867612,0.037030982,0.001371294,7.92E-06,0.071704835,0.005141583,6.65E-06,0.022201348,0.0004929,3.037170068,1.592160983,2.534976597
347,347,Sad,4,sad (34).mp3,89.10290948,104905,1327.911392,0.2810242,0.30131203,0.090788946,0.36820173,0.28806672,0.082982436,0.22817527,0.1768315,0.03126938,7.395371,53.670944,2880.5703,-6.9567494,49.948048,2494.8076,0.008624801,2.678854,7.1762586,0.16072042,0.08348424,0.006969619,1516.817265,714.1582746,510022.0412,1801.734599,501.7949018,251798.1234,26.5243869,10.3825984,107.7983495,2896.299153,1495.433338,2236320.87,1.703386472,2.159402982,4.663021239,-0.056059286,0.160331884,0.025706313,0.065464646,0.046854189,0.002195315,-2.10E-07,0.14846197,0.022040956,-1.34E-05,0.06562083,0.004306094,5.240743764,1.108010398,1.227687043
348,348,Sad,4,sad (35).mp3,83.35433468,103527,1262.52439,0.29141286,0.29958105,0.08974881,0.37324584,0.29979274,0.08987569,0.2207258,0.18604691,0.034613453,5.1882544,42.12225,1774.2838,-2.0428834,49.720875,2472.1653,0.010744623,2.3494184,5.5197663,0.13786003,0.059900727,0.003588097,1488.853216,535.1686575,286405.4919,1901.452184,410.7045576,168678.2336,25.3236803,10.35207868,107.165533,2962.382087,1179.672916,1391628.189,1.48731216,1.777465284,3.159382836,0.058749131,0.175346408,0.030746363,0.057165754,0.028930375,0.000836967,2.38E-07,0.117215484,0.013739469,-2.05E-06,0.067808434,0.004597984,4.012408163,2.368510496,5.609841971
349,349,Sad,4,sad (36).mp3,75.99954044,96359,1302.148649,0.346921,0.30700186,0.094250135,0.37476423,0.28237534,0.07973583,0.2319692,0.1718244,0.029523622,6.0734115,44.460598,1976.7448,0.40820864,43.899483,1927.1646,0.010125611,2.1185431,4.4882255,0.14379661,0.080756694,0.006521644,1885.119182,717.2183639,514402.1815,2216.274245,490.7854332,240870.3414,23.52279818,11.66952318,136.1777711,3961.159381,1612.146969,2599017.851,1.60127912,2.057170934,4.23195225,0.034397952,0.150539971,0.022662283,0.078680363,0.053199059,0.00283014,-1.21E-06,0.13852979,0.019190505,3.53E-05,0.053396713,0.002851209,7.75662585,3.936624546,15.49701281
350,350,Sad,4,sad (37).mp3,135.9991776,171907,1264.022059,0.21934977,0.2936426,0.08622599,0.2846483,0.29152882,0.084989056,0.19636108,0.21160261,0.044775665,8.706533,65.20053,4251.1094,-6.1464257,53.562138,2868.9026,0.00861127,2.25986,5.106968,0.1816776,0.07534359,0.005676656,1392.526602,811.4410644,658436.601,1591.5221,726.5989486,527946.0321,27.44788728,10.28379875,105.7565168,2662.271402,1738.491972,3022354.338,1.646126938,1.924289829,3.702891348,-0.061050159,0.214287727,0.04591923,0.063582193,0.039592245,0.001567546,-1.69E-07,0.18091854,0.03273152,1.24E-05,0.043533307,0.001895149,7.904072562,3.301175326,10.89775853
351,351,Sad,4,sad (38).mp3,67.99958882,86083,1265.926471,0.25733814,0.2972177,0.08833837,0.29268974,0.3012517,0.09075259,0.19135484,0.21614036,0.046716657,2.9198668,16.896713,285.4989,-14.388528,61.020973,3723.5593,0.006943496,2.378909,5.6592083,0.10396594,0.047685836,0.002273939,1622.167126,1011.631862,1023399.024,1745.394278,836.5763759,699860.0327,27.6906635,11.49559825,132.148779,3260.955281,2312.524985,5347771.805,1.074492791,1.358630135,1.845875844,0.019122854,0.231548488,0.053614702,0.075157898,0.060515096,0.003662077,4.31E-08,0.10294654,0.01059799,1.85E-07,0.031339005,0.000982133,7.457088435,5.955980717,35.4737063
352,352,Sad,4,sad (39).mp3,89.10290948,104420,1657.460317,0.41487977,0.3115479,0.09706209,0.4081383,0.31999615,0.10239754,0.22359073,0.18259385,0.033340514,5.399149,35.587757,1266.4885,-1.6165304,54.13713,2930.8289,0.011864014,2.3197374,5.3811812,0.1259066,0.088302776,0.00779738,2105.180598,987.3557936,974871.4631,2531.187502,670.0711949,448995.4062,22.20800754,11.26759426,126.9586804,4696.509101,2424.94359,5880351.414,1.308852514,1.884324436,3.550678579,-0.035388404,0.173739517,0.03018542,0.082839257,0.064533161,0.004164529,1.52E-06,0.12828402,0.016456792,5.06E-06,0.052239597,0.002728975,14.72841723,5.032065262,25.3216808
353,353,Sad,4,sad (4).mp3,95.703125,113664,1235.478261,0.3286288,0.29281157,0.085738614,0.39884773,0.2755706,0.07593916,0.2364627,0.16558601,0.027418729,4.9377213,28.456522,809.7737,1.5736582,35.391453,1252.555,0.013505177,1.9219134,3.693751,0.14245316,0.056165624,0.003154577,2325.397748,723.7668952,523838.5186,2465.944028,493.2474719,243293.0685,24.53834369,10.95428677,119.9963987,5024.765449,1660.572133,2757499.808,1.815012887,2.119733688,4.493270908,0.013273594,0.129535518,0.01677945,0.104709117,0.046186986,0.002133238,-2.30E-06,0.11952603,0.014286472,-1.55E-05,0.05926278,0.003512077,3.688489796,2.372305335,5.627832603
354,354,Sad,4,sad (40).mp3,89.10290948,114247,1344.082353,0.40741745,0.2972134,0.088335805,0.3340426,0.27959976,0.07817603,0.21436548,0.19334109,0.037380777,6.3600273,42.385735,1796.5505,2.5006487,41.84215,1750.7657,0.014935141,1.792413,3.2127442,0.15268746,0.07221985,0.005215706,2563.893482,785.6586636,617259.5357,2728.104819,409.717501,167868.4306,22.79200621,11.47387525,131.6498132,5840.985514,1557.956404,2427228.156,1.885408809,2.329156569,5.424970324,0.072474789,0.168765377,0.028481752,0.110056591,0.068844122,0.004739513,5.00E-06,0.1399435,0.019584183,-4.50E-05,0.050162185,0.002516245,6.423800454,1.555013769,2.418067822
355,355,Sad,4,sad (41).mp3,135.9991776,151131,1542.153061,0.27710295,0.3003022,0.09018141,0.2844763,0.2910477,0.08470876,0.19489105,0.21295731,0.045350812,4.503409,27.062866,732.3987,-4.234985,49.309673,2431.4438,0.010847731,2.5555456,6.530813,0.13173345,0.047136836,0.002221881,2040.398036,1024.648879,1049905.325,2364.379738,680.8308575,463530.6565,25.19064141,10.79656062,116.5657211,4547.718334,2279.172812,5194628.706,1.321176729,1.545931117,2.389903018,-0.051800293,0.208893605,0.043636538,0.074730652,0.070970098,0.005036755,-7.67E-07,0.12703785,0.016138615,-2.68E-06,0.03285743,0.001079611,14.66340136,5.833740389,34.03252693
356,356,Sad,4,sad (42).mp3,112.3471467,133362,1258.132075,0.28614378,0.30769053,0.09467347,0.33579996,0.2933852,0.08607489,0.2138559,0.19390456,0.03759898,1.3386989,14.118096,199.32065,-8.443078,66.83038,4466.3,0.010996931,2.790601,7.787454,0.06497193,0.04004054,0.001603245,1593.459333,860.3011708,740118.1045,2034.016226,637.1340374,405939.7817,25.09305102,10.76683669,115.9247723,3374.82126,1977.267216,3909585.642,0.606215223,0.851871742,0.725685464,0.047252213,0.17666412,0.031210211,0.056987751,0.047761658,0.002281176,-3.57E-08,0.05979056,0.003574911,-2.59E-07,0.035091788,0.001231434,3.970612245,1.770131328,3.133364917
357,357,Sad,4,sad (43).mp3,151.9990809,192597,1275.476821,0.23831984,0.29923144,0.08953946,0.29678127,0.28511012,0.08128779,0.21678263,0.19062692,0.03633862,5.117185,34.146774,1166.0021,-8.789254,55.034115,3028.754,0.012027141,3.0001366,9.000819,0.13503008,0.07167391,0.005137149,1812.400614,841.2522679,707705.3783,2191.100967,616.4176419,379970.7092,26.46109181,9.71173318,94.31776135,3659.282039,1922.55754,3696227.494,1.310924305,1.750315015,3.063602651,-0.041420251,0.202327295,0.040936334,0.072210259,0.04901675,0.002402642,2.83E-06,0.1279357,0.01636754,-6.39E-06,0.052386194,0.002744314,3.60954195,1.968847805,3.87636168
358,358,Sad,4,sad (44).mp3,129.1992188,163509,1267.511628,0.28536934,0.3007443,0.09044713,0.32838428,0.28924134,0.08366056,0.2168581,0.19054109,0.036305904,2.7463253,21.022024,441.92554,-6.619926,53.676327,2881.1482,0.011183585,2.545749,6.4808383,0.09578653,0.05280136,0.002787984,1922.374511,791.5269163,626514.8592,2365.330996,502.987914,252996.8416,25.97193588,11.41440667,130.2886797,4124.38756,1805.273235,3259011.452,0.937968886,1.185361462,1.405081797,0.030187484,0.182267058,0.03322128,0.069163225,0.04962969,0.002463106,3.38E-07,0.09740262,0.00948727,9.77E-06,0.029484868,0.000869357,2.724861678,1.647083468,2.712883951
359,359,Sad,4,sad (45).mp3,151.9990809,186995,1255,0.32968602,0.29957795,0.08974695,0.37742516,0.29585046,0.08752748,0.22531411,0.18046297,0.032566883,5.696163,34.013474,1156.9165,-2.7178357,42.97393,1846.7587,0.007771601,2.1835086,4.7677097,0.14681189,0.0653721,0.004273512,1973.420248,768.0341879,589876.5137,2129.559893,493.6400185,243680.4679,24.4258549,11.35924126,129.0323621,4008.929925,1597.175093,2550968.277,1.842463532,2.26141567,5.114000831,0.044649334,0.166043014,0.027570282,0.094327283,0.052385368,0.002744227,1.60E-05,0.12980057,0.01684819,8.00E-05,0.05622455,0.0031612,1.720598639,0.953486661,0.909136813
360,360,Sad,4,sad (46).mp3,123.046875,155020,1384.107143,0.27885965,0.29692796,0.08816621,0.3033504,0.29369748,0.0862582,0.20166264,0.2065563,0.042665508,4.871596,36.63299,1341.9762,-6.822709,48.45312,2347.7048,0.00954328,2.1380816,4.5713925,0.13315773,0.060633447,0.003676415,1886.580706,817.8095706,668812.4937,2400.72869,558.042386,311411.3046,25.04690892,9.855612755,97.13310278,3977.150951,2153.557138,4637808.346,1.293594375,1.570322352,2.46591229,-0.006083687,0.203102351,0.041250565,0.070255811,0.059159761,0.003499877,-4.78E-06,0.13357142,0.017841322,1.24E-07,0.03610545,0.001303603,7.447800454,1.417023773,2.007956372
361,361,Sad,4,sad (47).mp3,129.1992188,163812,1279.78125,0.25829244,0.29805812,0.08883865,0.30454376,0.28993556,0.08406262,0.20649473,0.20172569,0.040693253,3.9622674,32.24957,1040.0347,-10.85915,60.77363,3693.434,0.010619334,2.8256047,7.984041,0.111405544,0.069074705,0.004771315,1557.834667,949.8366064,902189.5789,1886.239632,850.3607153,723113.3461,25.71876749,10.91218813,119.0758499,3046.589911,2292.599093,5256010.601,1.091063124,1.533522503,2.351691266,-0.052677648,0.196239109,0.038509788,0.066413997,0.055131302,0.00303946,6.61E-06,0.106824964,0.011411573,2.42E-05,0.050089777,0.002508986,2.676099773,1.872713095,3.507054336
362,362,Sad,4,sad (48).mp3,103.359375,131836,1267.653846,0.29763868,0.2980113,0.088810734,0.34988537,0.2948333,0.086926684,0.21255128,0.19533376,0.03815528,0.89343345,7.018251,49.255848,-8.1136055,64.175896,4118.546,0.009244556,2.2044678,4.859678,0.055676013,0.02883675,0.000831558,1512.852556,653.5777005,427163.8106,1758.359695,452.8133164,205039.8995,25.16731504,11.88905824,141.3497058,2825.391249,1357.980433,1844110.857,0.625388182,0.765621535,0.586176335,0.026242555,0.189179493,0.035788881,0.074714212,0.044366101,0.001968351,8.97E-07,0.05511936,0.003038144,1.52E-05,0.017732294,0.000314434,4.143600907,2.171425515,4.715088767
363,363,Sad,4,sad (49).mp3,123.046875,152784,1283.89916,0.26490968,0.30157205,0.0909457,0.3202199,0.29140657,0.084917784,0.21501788,0.19261526,0.03710064,5.0632944,36.464596,1329.6666,-6.144981,57.98989,3362.8276,0.011365804,2.767488,7.65899,0.12956697,0.07322124,0.00536135,1685.085952,1043.844675,1089611.706,2141.071187,774.2567833,599473.5664,26.6662809,10.64593863,113.3360093,3525.053684,2305.159173,5313758.812,1.214933154,1.714172058,2.938385845,-0.020444838,0.198303878,0.039324428,0.065782671,0.061863058,0.003827038,-1.28E-06,0.1257216,0.01580592,-2.15E-05,0.05217756,0.002722498,4.970231293,1.729668044,2.991751542
364,364,Sad,4,sad (5).mp3,129.1992188,157963,1253.674603,0.21590057,0.2920591,0.085298516,0.24296966,0.28996596,0.08408026,0.17981154,0.22583434,0.051001146,3.0416985,29.812761,888.8007,-10.299427,65.223526,4254.108,0.007187669,2.3660932,5.5983963,0.09511976,0.06284821,0.003949897,1447.544681,984.0970795,968447.0619,1741.704555,941.0548964,885584.318,27.72886994,10.04778421,100.9579674,3029.306682,2198.064687,4831488.368,0.803879233,1.091455459,1.19127502,0.073900844,0.25276136,0.063888305,0.059864339,0.056900039,0.003237614,-1.10E-06,0.10771523,0.01160257,-9.11E-06,0.020361328,0.000414584,3.509696145,2.168851595,4.703917241
365,365,Sad,4,sad (50).mp3,123.046875,154748,1278.909091,0.27918762,0.3002737,0.09016428,0.32053062,0.28994033,0.0840654,0.21392256,0.19383106,0.037570477,8.017128,44.704132,1998.4594,-3.1287415,50.533062,2553.5903,0.013742811,2.9040248,8.43336,0.17604233,0.062072534,0.003853,1685.27273,980.4966559,961373.6922,2219.085933,637.8123324,406804.5714,27.25499657,10.66444417,113.7303695,3584.640824,2317.897464,5372648.653,1.651936897,2.000387172,4.00154884,-0.051015971,0.187711721,0.03523569,0.061121135,0.049655473,0.002465666,-3.16E-06,0.16041368,0.02573255,-7.26E-06,0.059619203,0.003554449,2.860698413,1.577515255,2.488554379
366,366,Sad,4,sad (51).mp3,184.5703125,224460,1305,0.20173451,0.29463884,0.08681205,0.26949826,0.2923335,0.085458875,0.19866583,0.20944028,0.043865226,1.8457636,15.989726,255.67133,-12.670794,81.47925,6638.8677,0.007273766,3.2185795,10.359254,0.074632324,0.049682625,0.002468363,1186.641881,725.2762795,526025.6816,1692.118311,741.367023,549625.0628,27.26791206,10.20948266,104.2335363,2051.291763,1740.500138,3029340.732,0.586412864,0.838328744,0.702795083,-0.065206746,0.222796256,0.049638171,0.048365543,0.037005517,0.001369408,-2.72E-08,0.08160153,0.006658809,-9.47E-06,0.022314925,0.000497956,5.584399093,1.563558367,2.444714768
367,367,Sad,4,sad (52).mp3,172.265625,221368,1279.583815,0.24234523,0.29803354,0.08882398,0.2864431,0.29106182,0.084716976,0.20407435,0.20417394,0.041686997,4.826002,40.35152,1628.2451,-9.536109,63.375813,4016.4934,0.005123404,3.163276,10.006314,0.124999374,0.0725077,0.005257367,1289.99497,892.3337507,796259.5227,1670.585446,678.9790577,461012.5608,27.98900998,10.71469484,114.8046856,2443.443558,1890.340259,3573386.293,1.066394691,1.469374843,2.15906243,0.057189258,0.209968039,0.044086577,0.053552964,0.053687573,0.002882355,4.06E-08,0.12963916,0.016806314,-8.77E-06,0.041453727,0.001718412,2.95938322,1.545103921,2.387346126
368,368,Sad,4,sad (53).mp3,143.5546875,180325,1288.035714,0.28792968,0.30301926,0.09182067,0.29931912,0.2846212,0.08100924,0.20935659,0.19875401,0.039503157,2.4382567,16.400282,268.96927,-7.73962,54.138107,2930.9346,0.011333799,2.4908075,6.2041225,0.0917795,0.04709387,0.002217832,1806.729158,707.8502787,501052.0171,2215.665835,453.2848215,205467.1294,25.91775654,10.63410167,113.0841183,3653.352909,1682.571272,2831046.084,0.907712652,1.115144127,1.243546424,-0.029547699,0.195223558,0.038112238,0.071066275,0.045435561,0.00206439,1.20E-06,0.09200355,0.008464652,5.73E-06,0.02713345,0.000736224,2.39629932,1.657644574,2.747785533
369,369,Sad,4,sad (54).mp3,151.9990809,189523,1271.966443,0.26316902,0.2994786,0.08968742,0.3185601,0.28593844,0.08176079,0.21514516,0.1924731,0.037045892,4.802651,29.780766,886.894,-5.9324613,49.55939,2456.133,0.015576823,2.3511853,5.5280724,0.13106927,0.068884514,0.004745076,2021.824258,760.3415746,578119.3101,2340.852498,586.8976927,344448.9017,25.77934982,10.90676761,118.9575797,4444.152293,1857.705746,3451070.639,1.415604998,1.961512426,3.847530998,0.028613015,0.188319769,0.035464335,0.079472309,0.044965004,0.002021852,-2.12E-06,0.12513223,0.015658077,6.86E-06,0.04832287,0.0023351,4.934240363,2.612430651,6.824793906
370,370,Sad,4,sad (55).mp3,129.1992188,165018,1289.203125,0.28017074,0.2960878,0.08766799,0.2881307,0.28712973,0.08244348,0.20434782,0.20390023,0.041575305,6.926737,45.245396,2047.1459,-2.491295,50.43456,2543.6448,0.010548581,2.9178007,8.51356,0.15902665,0.07715454,0.005952823,1816.896734,1032.093551,1065217.097,2289.800038,668.0870511,446340.3078,25.90949558,10.60889579,112.5486698,3860.972487,2347.391473,5510246.73,1.585939455,2.071234967,4.29001429,-0.072038503,0.204699884,0.041902043,0.068354651,0.064102698,0.004109156,2.15E-06,0.15147766,0.022945484,8.15E-05,0.053795323,0.002893937,3.238022676,1.528438853,2.336125329
